19549127		0.8676								
19795637		0.8796								
20041138		0.8868								
20277812		0.8862								
20521620		0.8806								
20765706		0.8751								
21018182		0.8705								
21282414		0.8706								
21546363		0.8718								
21808273		0.8735								
22073384		0.8735								
22336451		0.8728								
22602105		0.8739								
22865063		0.8821								
23127153		0.8895								
23389270		0.898								
23651044		0.9012								
23917345		0.9043								
24175694		0.9053								
24431756		0.9069								
24688281		0.9075								
24952453		0.9068								
25218593		0.902								
117183			0							
236085			0							
373861			0							
717835			0							
864319			0							
994474			0							
1146915			0							
1295945			0.000375							
1468048			0.000888889							
1647766			0.0029							
1833722			0.0073							
1994517			0.0098							
2153795			0.0151							
2335748			0.0222							
2542234			0.0298							
2767936			0.0476							
3018338			0.0705							
3275042			0.0961							
3542587			0.1283							
3796782			0.1507							
4058678			0.1691							
4330062			0.2003							
4606504			0.2345							
4906878			0.2808							
5222934			0.3398							
5679452			0.3629							
6180225			0.3749							
6693542			0.3841							
7198541			0.3885							
7699335			0.4046							
8199981			0.4208							
8714360			0.422							
9206865			0.4089							
9674936			0.3869							
10176222			0.3558							
10669600			0.3487							
11166189			0.343							
11662543			0.3422							
12158592			0.3407							
12661500			0.3364							
13162598			0.3305							
13554266			0.3414							
13827451			0.3825							
14108347			0.4253							
14391917			0.4655							
14669494			0.5044							
14941149			0.5415							
15220363			0.5802							
15486657			0.6066							
15740150			0.6289							
16019948			0.6669							
16298669			0.693							
16588915			0.7028							
16880188			0.7061							
17164013			0.7055							
17452084			0.7146							
17745127			0.7259							
18039155			0.7354							
18316703			0.7481							
18601123			0.7656							
18886372			0.7749							
19164438			0.7831							
19442504			0.7825							
19723246			0.7826							
20023243			0.7798							
20311329			0.772							
20607356			0.7696							
20906361			0.7686							
21187857			0.77							
21470019			0.7709							
21760975			0.7748							
22049207			0.7779							
22335822			0.7887							
22609564			0.7988							
22881914			0.8123							
23157038			0.8248							
23433609			0.838							
23705563			0.8433							
23980751			0.8566							
24259013			0.8697							
24534070			0.8749							
24799397			0.8797							
25069704			0.8805							
25342519			0.8819							
25620277			0.8759							
25900227			0.8713							
26188581			0.8685							
26477936			0.8687							
26775867			0.8678							
27071570			0.8654							
27364815			0.862							
27663251			0.8609							
27946378			0.8458							
28234406			0.8341							
28525811			0.8361							
28791879			0.8268							
29067174			0.8212							
29341134			0.8184							
29620680			0.8171							
29902096			0.8177							
154392				0						
283141				0						
396546				0						
509205				0.00025						
626013				0.0002						
749262				0.000666667						
901842				0.001142857						
1083533				0.0035						
1287497				0.010444444						
1494717				0.0205						
1706563				0.0467						
1909915				0.0682						
2084623				0.0745						
2269373				0.0866						
2477834				0.1103						
2674554				0.1316						
2891540				0.1578						
3117106				0.1911						
3329796				0.2198						
3554670				0.247						
3795428				0.2628						
4012964				0.2805						
4244660				0.3217						
4493935				0.3692						
4735103				0.3981						
4987827				0.4383						
5246503				0.4747						
5505529				0.5003						
5770827				0.532						
6010923				0.5429						
6263839				0.5545						
6516414				0.5677						
6776321				0.5865						
7027983				0.5831						
7297059				0.6005						
7569965				0.6106						
7847112				0.6226						
8122803				0.6394						
8403913				0.6511						
8680072				0.6838						
8951514				0.7106						
9225005				0.7392						
9495028				0.7557						
9767004				0.7844						
10031887				0.7952						
10301243				0.8003						
10589001				0.804						
10872198				0.8096						
11156638				0.8166						
11434221				0.815						
11711591				0.8172						
11990441				0.8201						
12268877				0.8259						
12537696				0.8239						
12807697				0.8243						
13081428				0.8299						
13355099				0.8362						
13629389				0.8387						
13901934				0.8351						
14169539				0.8371						
14440229				0.8409						
14709474				0.8407						
14982717				0.839						
15259515				0.8434						
15535044				0.8511						
15811898				0.858						
16085696				0.8612						
16361813				0.8636						
16637647				0.8688						
16911374				0.874						
17188528				0.8767						
17459351				0.878						
17732980				0.8802						
18012529				0.8831						
18289702				0.883						
18568961				0.8837						
18841342				0.8812						
19107849				0.8724						
19381309				0.8697						
19661940				0.8645						
19948347				0.8545						
20231084				0.8474						
20514513				0.8419						
20796453				0.8351						
21075666				0.8309						
21356996				0.8189						
21647829				0.8117						
21938922				0.8109						
22228095				0.8086						
22512502				0.8085						
22804917				0.8143						
23107064				0.8191						
23401274				0.8185						
23698639				0.8202						
23980530				0.8243						
24265179				0.835						
24544113				0.8433						
24826232				0.8541						
25107120				0.8604						
25382094				0.8638						
105006					0					
437504					0					
832708					0					
1232233					0					
1646845					0					
2048738					0					
2468022					0					
2871876					0					
3296786					0					
3720739					0					
4138062					0					
4489333					0.0002					
4611177					0.0002					
4757887					0.0002					
4930786					0.0008					
5122895					0.0079					
5315696					0.0212					
5521596					0.0295					
5743697					0.0544					
5985314					0.0945					
6231620					0.1356					
6477435					0.1775					
6720798					0.2189					
6953593					0.251					
7179193					0.2857					
7394854					0.3116					
7623050					0.3286					
7865000					0.3545					
8112591					0.3647					
8358795					0.3618					
8604691					0.3615					
8881893					0.3726					
9165588					0.3907					
9447742					0.4177					
9704652					0.435					
9984410					0.4502					
10267197					0.4672					
10563154					0.4872					
10859825					0.5103					
11128372					0.5136					
11417242					0.5206					
11724203					0.527					
12027978					0.5261					
12315484					0.5233					
12603597					0.528					
12886362					0.5417					
13168316					0.5558					
13445988					0.5598					
13735683					0.5638					
14044823					0.5911					
14361050					0.6151					
14668348					0.6249					
14986455					0.6389					
15300011					0.6588					
15605205					0.6753					
15919082					0.6878					
16220234					0.6851					
16552733					0.6821					
16867384					0.6831					
17183957					0.6758					
17490287					0.6614					
17795782					0.6544					
18123871					0.6519					
18450561					0.6535					
18782494					0.6567					
19115684					0.6536					
19467609					0.6518					
19815864					0.6651					
20160032					0.6794					
20490791					0.7009					
20828377					0.7273					
21159493					0.7473					
21479662					0.7645					
21788468					0.7725					
22104425					0.7807					
22416192					0.7932					
22731753					0.8205					
23047008					0.8372					
23359206					0.8441					
23674938					0.8463					
23987050					0.8488					
24284872					0.8514					
24586884					0.8519					
24884534					0.8539					
25182449					0.8591					
25489287					0.8623					
25807289					0.8684					
26110640					0.8707					
26408450					0.8737					
26715099					0.8776					
27013920					0.8794					
27577541					0.8283					
28283202					0.7437					
28990291					0.6575					
29589492					0.5929					
29906070					0.5961					
30216873					0.5947					
30519597					0.5954					
30817000					0.5984					
31116985					0.6009					
84504						0				
203734						0				
309883						0				
418121						0				
539726						0				
660080						0				
793317						0				
933482						0				
1086146						0				
1248895						0.0003				
1442572						0.0033				
1644574						0.0137				
1851859						0.016				
2075323						0.0347				
2282656						0.0453				
2507866						0.0615				
2748110						0.0974				
2975856						0.1218				
3225091						0.1622				
3485269						0.205				
3728910						0.2481				
3993560						0.2904				
4247965						0.3461				
4505677						0.3872				
4768968						0.44				
5048207						0.4889				
5325512						0.5126				
5613137						0.5503				
5893269						0.5672				
6174760						0.5799				
6465193						0.5969				
6743244						0.6002				
7027021						0.596				
7308394						0.597				
7607900						0.6074				
7896062						0.6151				
8175454						0.6163				
8471491						0.6319				
8734634						0.6368				
9010106						0.6514				
9285145						0.6621				
9561748						0.6808				
9853816						0.6933				
10140114						0.6766				
10451876						0.6666				
10754893						0.6629				
11055805						0.6698				
11355290						0.6617				
11649799						0.6666				
11935424						0.6644				
12233116						0.6645				
12509347						0.6679				
12792570						0.6842				
13074792						0.7216				
13364185						0.7425				
13656832						0.7581				
13948082						0.7773				
14235831						0.7927				
14525849						0.8138				
14809608						0.832				
15096654						0.8451				
15376817						0.8555				
15656661						0.8614				
15935091						0.866				
16214966						0.8709				
16493963						0.8745				
16777879						0.8748				
17061963						0.8798				
17342689						0.8827				
17631584						0.8853				
17920138						0.8882				
18205250						0.889				
18482501						0.8903				
18790875						0.8906				
19098343						0.888				
19400640						0.8879				
19701539						0.8919				
20002949						0.8933				
20300063						0.8918				
20598440						0.8938				
20899825						0.8918				
21206465						0.8897				
21503253						0.8867				
21806253						0.8912				
22107060						0.8953				
22405502						0.8954				
22702918						0.895				
22998417						0.8961				
23296643						0.8984				
23596786						0.8986				
23895110						0.9007				
24189118						0.9025				
24483098						0.9059				
24777687						0.9073				
25074789						0.9081				
25368651						0.9109				
25667933						0.9106				
25960696						0.9097				
26261378						0.908				
26565041						0.9074				
87501							0			
208138							0			
340968							0			
478705							0			
625062							0			
766448							0			
923240							0			
1220045							0			
1590717							0			
1766059							0			
1949342							0			
2134553							0.0004			
2353100							0.0032			
2536726							0.0108			
2738566							0.0263			
2949018							0.0446			
3153281							0.062			
3361000							0.0822			
3586847							0.1067			
3812375							0.1355			
4041092							0.163			
4252033							0.1878			
4506391							0.2165			
4766476							0.2495			
5033362							0.286			
5293531							0.324			
5526157							0.3525			
5919875							0.3546			
6404121							0.3576			
6882465							0.3591			
7252238							0.3746			
7535076							0.4111			
7842086							0.4507			
8136317							0.4771			
8426909							0.4889			
8728003							0.4992			
9034346							0.5228			
9361679							0.576			
9680400							0.6256			
9992800							0.6701			
10312110							0.7031			
10631170							0.7228			
10943267							0.7321			
11244454							0.7398			
11552385							0.7501			
11858608							0.7586			
12165299							0.7677			
12465093							0.7685			
12764835							0.7601			
13070743							0.7613			
13375780							0.7634			
13666087							0.7569			
13944178							0.7581			
14220235							0.7643			
14489988							0.7754			
14752913							0.7871			
15016160							0.7951			
15276676							0.8084			
15536951							0.8289			
15792151							0.8405			
16050107							0.8492			
16308814							0.8606			
16566244							0.8607			
16821937							0.8637			
17075397							0.8593			
17347137							0.8541			
17624928							0.849			
17911350							0.8409			
18196857							0.8344			
18489108							0.8315			
18776358							0.8295			
19054902							0.8283			
19339065							0.8342			
19623149							0.8379			
19915687							0.8442			
20184639							0.848			
20456124							0.8548			
20721037							0.8626			
20986775							0.8678			
21255625							0.87			
21529951							0.872			
21800469							0.8744			
22069271							0.8737			
22334329							0.8767			
22600057							0.8788			
22868664							0.8809			
23140132							0.8794			
23408675							0.8765			
23677259							0.8775			
23941154							0.8787			
24210779							0.8822			
24490354							0.8793			
24771963							0.8784			
25052453							0.8765			
25331861							0.8742			
25615064							0.8728			
25901332							0.8719			
26185121							0.8714			
26471102							0.8694			
26746758							0.8684			
99049								0		
210982								0		
324081								0		
438946								0		
556076								0		
680979								0		
813558								0		
970910								0		
1142701								0		
1335267								0.0007		
1552718								0.0072		
1766001								0.025		
1992678								0.0499		
2233843								0.084		
2476391								0.1207		
2722835								0.1583		
2937941								0.1884		
3159326								0.22		
3390614								0.2569		
3650135								0.3		
3900319								0.3347		
4073398								0.3324		
4246016								0.3189		
4445154								0.307		
4678814								0.3032		
4928434								0.3108		
5181687								0.3328		
5438364								0.3541		
5726500								0.3819		
6020013								0.4069		
6300809								0.4313		
6581495								0.4779		
6870429								0.5364		
7159386								0.5835		
7450017								0.6201		
7739101								0.6462		
8031219								0.6682		
8322414								0.6888		
8611016								0.6937		
8903602								0.7047		
9191316								0.719		
9477891								0.7331		
9758932								0.7349		
10054858								0.7409		
10346283								0.7482		
10640728								0.7582		
10940959								0.7633		
11228842								0.7714		
11512556								0.7816		
11803666								0.7769		
12102035								0.7804		
12394850								0.7802		
12679934								0.7905		
12953664								0.7922		
13232479								0.7866		
13518489								0.7788		
13811170								0.7756		
14112998								0.7743		
14419949								0.7764		
14714311								0.7819		
15015918								0.7807		
15312214								0.7814		
15607333								0.7768		
15896252								0.7795		
16193933								0.7911		
16482100								0.7995		
16769226								0.8083		
17049431								0.8146		
17322368								0.8201		
17602411								0.8268		
17870949								0.8273		
18147924								0.8329		
18420979								0.8401		
18690010								0.8483		
18965586								0.8525		
19248035								0.8593		
19532284								0.8623		
19822451								0.8625		
20117474								0.8612		
20403030								0.8598		
20690457								0.8644		
20979718								0.8692		
21271902								0.8727		
21559346								0.8738		
21844763								0.8749		
22124719								0.8745		
22396339								0.8765		
22679718								0.8789		
22953189								0.8824		
23236113								0.886		
23528278								0.8878		
23812320								0.8895		
24091611								0.8899		
24373567								0.8924		
24660196								0.895		
24938191								0.8982		
25219372								0.8997		
25498023								0.9013		
25782045								0.9019		
26067008								0.9025		
86315									0	
185883									0	
291918									0	
399820									0	
524573									0	
650974									0	
775735									0	
901599									0	
1037902									0	
1202713									0	
1412901									0.0003	
1659940									0.0099	
1880151									0.0157	
2136656									0.0256	
2359697									0.0419	
2607349									0.077	
2832692									0.1049	
3090278									0.1434	
3352869									0.1899	
3613196									0.2386	
3872096									0.2834	
4149987									0.3222	
4420272									0.3597	
4708946									0.3978	
5003202									0.4337	
5285560									0.4466	
5587943									0.4742	
5884936									0.4871	
6180246									0.5038	
6433373									0.5033	
6716072									0.5248	
6975357									0.5284	
7258308									0.5451	
7544261									0.5622	
7825285									0.5731	
8125094									0.5948	
8426415									0.6099	
8728428									0.6269	
9024047									0.6401	
9312083									0.6667	
9565915									0.6588	
9843850									0.6781	
10088612									0.682	
10364112									0.6965	
10640788									0.7149	
10921340									0.7288	
11195892									0.7379	
11470741									0.7422	
11751915									0.741	
12037382									0.7489	
12315927									0.7696	
12593776									0.784	
12872277									0.8043	
13152002									0.8105	
13439877									0.8139	
13730746									0.817	
14022226									0.8227	
14311925									0.8381	
14600364									0.8517	
14892768									0.8552	
15186715									0.8581	
15471060									0.8582	
15757709									0.8622	
16041094									0.8638	
16329281									0.8651	
16615451									0.8675	
16900577									0.8714	
17186743									0.8732	
17468863									0.8722	
17769464									0.8773	
18069724									0.8858	
18361227									0.8878	
18662144									0.8894	
18965736									0.894	
19271893									0.8985	
19574029									0.8999	
19874565									0.9031	
20170184									0.9052	
20464361									0.909	
20753121									0.9076	
21048606									0.9088	
21346877									0.9125	
21645068									0.9138	
21938186									0.9094	
22239470									0.9084	
22535420									0.9094	
22827557									0.9077	
23128325									0.9073	
23413140									0.9026	
23695385									0.903	
23977296									0.9013	
24267919									0.8889	
24554561									0.8861	
24837389									0.8903	
25114436									0.8895	
25387788									0.8897	
25656818									0.8878	
25942629									0.8852	
26223868									0.8874	
26514603									0.8873	
196725										0
658412										0
1124963										0
1587011										0
2044618										0
2503594										0
2931441										0
3051742										0
3171022										0
3496964										0
3795866										0.0001
4020443										0.0001
4225142										0.0007
4422485										0.0019
4639555										0.0198
4865682										0.0425
5032128										0.0531
5208710										0.0562
5397871										0.0656
5610608										0.0825
5817113										0.0994
5994407										0.1175
6190420										0.1354
6444278										0.1503
6843552										0.1376
7265484										0.1213
7694702										0.1236
8142124										0.1404
8504107										0.1559
8754278										0.1666
9008228										0.1796
9298838										0.2081
9605159										0.2451
9921891										0.2959
10235238										0.3552
10560163										0.4135
10890863										0.4697
11228111										0.5192
11560062										0.5586
11863655										0.5951
12179379										0.641
12496084										0.6728
12800887										0.693
13101158										0.7024
13420501										0.7175
13809071										0.7201
14110866										0.7318
14411417										0.7433
14706630										0.7627
15003655										0.7842
15302368										0.7931
15600661										0.7999
15898211										0.8088
16196249										0.819
16495862										0.8271
16800714										0.8474
17098546										0.8553
17397472										0.8625
17693671										0.8676
18171455										0.85
18669781										0.8336
18987483										0.8319
19292472										0.8335
19599666										0.8364
19901222										0.836
20193205										0.8347
20487319										0.8349
20768843										0.8332
21051475										0.8318
21332240										0.8522
21625161										0.8667
21913882										0.8656
22209692										0.8657
22491946										0.8645
22765854										0.8555
23054730										0.8544
23347516										0.8537
23659145										0.8529
23964604										0.8537
24252361										0.8537
24548868										0.8601
24841785										0.8663
25136260										0.8706
25434812										0.8719
25730743										0.8819
26032518										0.8846
26330542										0.8853
26654695										0.8858
26985280										0.885
27320708										0.8761
27655784										0.8697
27973091										0.8683
28276035										0.8659
28575683										0.8642
28873960										0.8645
29176647										0.8673
29480259										0.8696
29784928										0.874
30087674										0.8766
30381950										0.8873
